t_years,p10,p90,median
0,1,1,1
0.0246575342465753,0.995656275823553,0.999866872451626,0.998970787287134
0.0493150684931507,0.994449824642808,0.999833008720482,0.998688955086176
0.073972602739726,0.993669803158636,0.99981287803304,0.998508782155139
0.0986301369863014,0.993065865897358,0.999795406974863,0.998366959315313
0.123287671232877,0.992478399048821,0.999777783721018,0.998228387464307
0.147945205479452,0.99199199053928,0.999764255498417,0.9981152314922
0.172602739726027,0.99159369582888,0.999753274932528,0.998023470658768
0.197260273972603,0.991198528422145,0.999741481205229,0.997929197997881
0.221917808219178,0.990800359193382,0.999729484412794,0.997835221536329
0.246575342465753,0.990387261515429,0.999717693082029,0.997738934546534
0.271232876712329,0.990009947063794,0.999706181580443,0.997648758614286
0.295890410958904,0.989602670165852,0.999693764572597,0.99755100284361
0.320547945205479,0.989202746530529,0.999681721754086,0.9974561021756
0.345205479452055,0.988816682757649,0.999670007115602,0.997367713799242
0.36986301369863,0.988464263151709,0.999658964681421,0.997279026998086
0.394520547945205,0.988148980348569,0.999649593910451,0.997204487755411
0.419178082191781,0.987834130247787,0.999640228078501,0.997131695145817
0.443835616438356,0.987535367927348,0.999631017142367,0.997061132795811
0.468493150684932,0.987248317875466,0.999622307243467,0.99699036561515
0.493150684931507,0.986987715242795,0.999614676375308,0.99693061497937
0.517808219178082,0.986743309785724,0.999607428558796,0.996876188971546
0.542465753424658,0.986518039654233,0.99960050762535,0.996817319641363
0.567123287671233,0.986284534953521,0.999593608212255,0.996762132400439
0.591780821917808,0.986053783660111,0.999586845145331,0.996711210119121
0.616438356164384,0.985837449931958,0.999580278208513,0.996659903276045
0.641095890410959,0.985641761977815,0.999574478423152,0.996611591658031
0.665753424657534,0.985440132914363,0.999568590092569,0.996564870533667
0.69041095890411,0.985251862174793,0.999563080497449,0.996524192024401
0.715068493150685,0.98506437150448,0.999557357217792,0.996476043704899
0.73972602739726,0.984885933321794,0.999552155231393,0.996433602176152
0.764383561643836,0.984694802186289,0.999546561315318,0.996391059302202
0.789041095890411,0.984503404295837,0.99954070052247,0.996345199333022
0.813698630136986,0.984332143870888,0.999535617413927,0.996302840619914
0.838356164383562,0.984165120353647,0.999530768712977,0.996264272347624
0.863013698630137,0.983998886804578,0.99952589004639,0.996228216140685
0.887671232876712,0.983840727088113,0.999521070536247,0.996187343783328
0.912328767123288,0.983690230872728,0.999516707896916,0.996151539332406
