t_years,p10,p90,median
0,1,1,1
0.0246575342465753,0.986721434171855,0.989505214432531,0.987897102129394
0.0493150684931507,0.98189257939106,0.985650869728793,0.983468126546289
0.073972602739726,0.978319948903839,0.982802324442781,0.980196158607318
0.0986301369863014,0.975349519337179,0.980438559770089,0.97748198558736
0.123287671232877,0.97269251413218,0.978319344628502,0.975052283853621
0.147945205479452,0.970335581828163,0.976436499372777,0.972895291946184
0.172602739726027,0.968218422681735,0.974744012132516,0.970956466290189
0.197260273972603,0.966218551806936,0.973151198125888,0.969128766151761
0.221917808219178,0.964320368853903,0.971633564023145,0.967391689173471
0.246575342465753,0.962499094703396,0.970170689305984,0.965722230660763
0.271232876712329,0.960772277586951,0.968787034985917,0.964140775074772
0.295890410958904,0.959081925565394,0.967431528668551,0.962589391899973
0.320547945205479,0.95745448127777,0.966123391439124,0.961091255223612
0.345205479452055,0.955888232801128,0.964861154276319,0.959643649665709
0.36986301369863,0.954385496899904,0.963657767533517,0.95826378115807
0.394520547945205,0.952958369354912,0.962512732123704,0.95695180243031
0.419178082191781,0.951570245740211,0.961395806721979,0.955671357298638
0.443835616438356,0.950223871419093,0.960314567944244,0.95442541443418
0.468493150684932,0.948915928959024,0.959265818162025,0.953219286432669
0.493150684931507,0.947663341883573,0.958259821962421,0.952064830282595
0.517808219178082,0.946451623893676,0.957285235501605,0.950944367796455
0.542465753424658,0.945275021909061,0.956344979747564,0.949861811610562
0.567123287671233,0.94411628543751,0.955415422486722,0.948794002310001
0.591780821917808,0.942984576750155,0.954505072112028,0.94775038769903
0.616438356164384,0.941880123040916,0.953618909594497,0.946729207275746
0.641095890410959,0.940813652434693,0.952765448214408,0.945747856674911
0.665753424657534,0.93976040203247,0.951919835403251,0.944777340289511
0.69041095890411,0.938738575783894,0.951098093841618,0.943832897329797
0.715068493150685,0.937726455554601,0.95028868523682,0.942901083159057
0.73972602739726,0.936740771815414,0.949498660981762,0.941993583040005
0.764383561643836,0.935758190494388,0.948708152519915,0.941087197943804
0.789041095890411,0.934783929915563,0.947925689563241,0.9401853382446
0.813698630136986,0.933842479817671,0.947171699869309,0.939318235686818
0.838356164383562,0.932919423760087,0.946430659440325,0.938467759046538
0.863013698630137,0.932009579433961,0.945698402697376,0.937626089369347
0.887671232876712,0.931113629051072,0.944981940467896,0.936801191760215
0.912328767123288,0.930239096458905,0.944281062563239,0.935996079283799
0.936986301369863,0.929380336878228,0.943591138135641,0.935205208348273
0.961643835616438,0.928519316558044,0.942900129706167,0.934408888297347
0.986301369863014,0.927677261724188,0.942226023096215,0.933633539059236
1.01095890410959,0.926851417281647,0.941564726649431,0.932873345987171
1.03561643835616,0.926047354377094,0.940919339625107,0.9321334685504
1.06027397260274,0.925252202468533,0.940282404051538,0.931399541554921
1.08493150684932,0.92450053119771,0.939683213983923,0.930710985352407
1.10958904109589,0.92373336924688,0.939068529746714,0.930005741486245
1.13424657534247,0.922972214934767,0.938456955041943,0.929302973841806
1.15890410958904,0.92222584072932,0.937861507664013,0.928617662757209
1.18356164383562,0.921507321344815,0.937287832425161,0.927959037512335
1.20821917808219,0.920776978023022,0.936701819418979,0.927287473852473
1.23287671232877,0.92002930740089,0.936101861755568,0.926596033241463
1.25753424657534,0.919290248016749,0.935509729962102,0.925915071985844
1.28219178082192,0.918549110884665,0.934913886790322,0.925231022039653
1.30684931506849,0.91779908041199,0.934308303109619,0.924534856327367
1.33150684931507,0.917050568616349,0.933707750093402,0.923842907717684
1.35616438356164,0.916313558993282,0.93311478890141,0.923161387310711
1.38082191780822,0.915580845650666,0.932523542967557,0.922483192727039
1.40547945205479,0.91486094198004,0.93194420145079,0.921815480327059
1.43013698630137,0.914151520308313,0.931374522198034,0.921160107427982
1.45479452054795,0.913445979201995,0.930806283819712,0.920507699580819
1.47945205479452,0.912740248002798,0.930236156172496,0.919852202758498
1.5041095890411,0.912058695867598,0.92969023346888,0.919223417972834
1.52876712328767,0.911389121356067,0.929152734117151,0.9186057274034
1.55342465753425,0.91071926507541,0.928613239169011,0.917986923888662
1.57808219178082,0.910043982942175,0.928069681618284,0.917360513714976
1.6027397260274,0.909386663572756,0.927542326891916,0.916753880965729
1.62739726027397,0.908736742391492,0.927019565900219,0.916153829553931
1.65205479452055,0.90809288632055,0.926500540171422,0.915557190738931
1.67671232876712,0.907455669400979,0.925990336011287,0.914969597504574
1.7013698630137,0.906827307442748,0.925485909905677,0.914390048722424
1.72602739726027,0.906197225377716,0.924978513038238,0.913808075681728
1.75068493150685,0.905572561949202,0.924476496103743,0.913229529133618
1.77534246575342,0.904943041858709,0.923970903287966,0.912647857956333
1.8,0.904318939080287,0.92346845779537,0.912070907069094
1.82465753424658,0.903714903019439,0.922981364874458,0.911511049362755
1.84931506849315,0.903110147500769,0.922496040124449,0.910952091407082
1.87397260273973,0.902511466595537,0.922014520716614,0.910398753316475
1.8986301369863,0.901919233424836,0.921537270190887,0.909851449851407
1.92328767123288,0.901335200492567,0.92106740908784,0.909309978227945
1.94794520547945,0.900752374999494,0.920599404812226,0.90877166929898
1.97260273972603,0.900168163743504,0.920128737135505,0.908231363010609
1.9972602739726,0.899586739808947,0.919658838896317,0.907691166036715
2.02191780821918,0.899029621549928,0.919213457186692,0.907178134425186
2.04657534246575,0.89847037651918,0.918765023118899,0.90666239720328
2.07123287671233,0.897927756032432,0.918329973989299,0.906163221095211
2.0958904109589,0.897393399076063,0.917900647957248,0.905669881997299
2.12054794520548,0.896848620081951,0.917464516113607,0.905167901222829
