t_years,p10,p90,median
0,1,1,1
0.0246575342465753,0.959059878425454,0.989549108829423,0.977718455116184
0.0493150684931507,0.957527415058978,0.987426437297026,0.973367931567732
0.073972602739726,0.956338830104145,0.986236436218871,0.969958088213667
0.0986301369863014,0.955494352342646,0.985260459744808,0.967185738426386
0.123287671232877,0.954040887708673,0.984060205872582,0.965026861406066
0.147945205479452,0.951232133453062,0.983223689082184,0.963346620249475
0.172602739726027,0.948841138175524,0.982595859453364,0.961690584501975
0.197260273972603,0.946426311479149,0.981805988983431,0.960231211174592
0.221917808219178,0.944048625792532,0.980950313290133,0.958840840296955
0.246575342465753,0.941713842491559,0.980183668324536,0.956893605932705
0.271232876712329,0.939455938902483,0.979383017971148,0.955594311718371
0.295890410958904,0.937111364417997,0.978533900717753,0.954062965539092
0.320547945205479,0.934749999675936,0.977729076145743,0.952574574348918
0.345205479452055,0.932548813770458,0.976981045689191,0.951100145209566
0.36986301369863,0.930416258857149,0.976288364559417,0.949958282660138
0.394520547945205,0.928559847608811,0.975745574207058,0.948755354753306
0.419178082191781,0.926745737132441,0.975037349674411,0.947735634162727
0.443835616438356,0.92498825973782,0.974493698815502,0.94665360314051
0.468493150684932,0.923256206240001,0.973983801336297,0.94585538033846
0.493150684931507,0.921696927313632,0.973371524536556,0.944550813722473
0.517808219178082,0.920271747416891,0.972964596537623,0.94376387878447
0.542465753424658,0.919094144521292,0.972524985544233,0.943084791678699
0.567123287671233,0.917707631745881,0.972147007071456,0.942114773388208
0.591780821917808,0.916335408578416,0.971612972994605,0.941129855599954
0.616438356164384,0.915143245190006,0.971221319841934,0.940435286860412
0.641095890410959,0.913952597975332,0.970858254576655,0.939757043205523
0.665753424657534,0.91285791108689,0.970389759235755,0.938864934184364
0.69041095890411,0.911762220131713,0.970064739368006,0.938098311247162
0.715068493150685,0.910624579152268,0.969712225053491,0.937482140222858
0.73972602739726,0.909540653852429,0.969406724635005,0.936811247417294
0.764383561643836,0.90841792677644,0.968948741088636,0.936074450909873
0.789041095890411,0.907393920531809,0.968599816283579,0.935349371696918
0.813698630136986,0.906345515366624,0.968282669959199,0.934798683606171
0.838356164383562,0.905341335976691,0.967893562489656,0.933994823289926
0.863013698630137,0.904387600522515,0.967597049451633,0.933327051242185
0.887671232876712,0.903414179523595,0.967297422294079,0.932816588950425
0.912328767123288,0.902494360010769,0.967044455528052,0.932219378999182
0.936986301369863,0.901630544063009,0.966685114012146,0.931542484678782
0.961643835616438,0.900712177187925,0.966406554836241,0.931027421416325
0.986301369863014,0.899820208648758,0.96614108089638,0.930464099979432
1.01095890410959,0.898973223980557,0.965874454852485,0.929922044859445
