t_years,p10,p90,median
0,1,1,1
0.0246575342465753,0.99429255868359,0.995201781082018,0.994685296454449
0.0493150684931507,0.992030324311967,0.993293835543427,0.99257325438422
0.073972602739726,0.990371956384878,0.991878647067052,0.991026999380366
0.0986301369863014,0.988988914868004,0.990711829269461,0.989737937523018
0.123287671232877,0.987703489375598,0.989631872933091,0.988540184083245
0.147945205479452,0.986572795073924,0.988672719981185,0.987486222811238
0.172602739726027,0.985576340462347,0.987820721749688,0.986557154514946
0.197260273972603,0.984607565998332,0.987013076811304,0.985654523852036
0.221917808219178,0.983670665165478,0.986223074392867,0.984781417024642
0.246575342465753,0.982752496461114,0.985440309005119,0.983925372330398
0.271232876712329,0.981882412484305,0.984706965060221,0.983114438288091
0.295890410958904,0.981003786404446,0.983969675307366,0.982295776030926
0.320547945205479,0.980152336472798,0.983247902531626,0.981502134710598
0.345205479452055,0.979331837305745,0.982546466284292,0.980737524969971
0.36986301369863,0.978543180541956,0.981889674388416,0.980002350943618
0.394520547945205,0.977804186758034,0.981265694990641,0.979313642909881
0.419178082191781,0.977080721704114,0.980649399090385,0.97863914636437
0.443835616438356,0.976379389005932,0.980057669850388,0.977985463847598
0.468493150684932,0.975694785382103,0.979483329129443,0.977347587091421
0.493150684931507,0.975047591301654,0.978934291179063,0.976744318954265
0.517808219178082,0.974426456362404,0.978403773534178,0.976165832029727
0.542465753424658,0.973822929607275,0.977901939139664,0.975602951432165
0.567123287671233,0.973223022496526,0.977395684955363,0.975043877536379
0.591780821917808,0.972636841660735,0.976895898471812,0.974497397470828
0.616438356164384,0.972066894352537,0.976415311759787,0.97396622835078
0.641095890410959,0.971521450799634,0.975958059451439,0.973457944596087
0.665753424657534,0.970978242041632,0.975497637778648,0.972951619540975
0.69041095890411,0.970457608611521,0.975052363246081,0.972466919503224
0.715068493150685,0.969935066091286,0.974617384716736,0.971979355477719
0.73972602739726,0.969429703963362,0.974191140344315,0.971508402270095
0.764383561643836,0.968918673280593,0.973755744957383,0.971032175101969
0.789041095890411,0.96840887397276,0.973326091341142,0.970557032280734
0.813698630136986,0.967922390387285,0.972918259599725,0.970103553528595
0.838356164383562,0.967446738398855,0.972515080676288,0.969660197722059
0.863013698630137,0.966978415045855,0.972114601799996,0.969224321419132
0.887671232876712,0.966515471235587,0.971729431337337,0.968792243128572
0.912328767123288,0.96606735207048,0.971351518550226,0.968374638310892
0.936986301369863,0.965628690529052,0.970977714135639,0.967965927968281
0.961643835616438,0.965182833177376,0.970601827574367,0.967550400343072
0.986301369863014,0.964748724500232,0.970238284269881,0.967145660490153
1.01095890410959,0.96432518122067,0.969882913124549,0.966751005037448
1.03561643835616,0.963918059254508,0.969536319866033,0.966371449031481
1.06027397260274,0.963515735795183,0.969197316502333,0.965996477964537
1.08493150684932,0.963150584646595,0.968891337794584,0.965656266284792
1.10958904109589,0.962765129929604,0.96856458587107,0.965296983397369
1.13424657534247,0.962382181059281,0.968236882462006,0.964940225522198
1.15890410958904,0.962008138777879,0.967925809039774,0.964591450028885
1.18356164383562,0.961657608801684,0.967630307777515,0.964264793118428
1.20821917808219,0.961291066819178,0.967317836888825,0.96392304946437
1.23287671232877,0.960904111416998,0.966991700178098,0.963562402213233
1.25753424657534,0.960520627024684,0.966670128323097,0.963205099218707
1.28219178082192,0.96013124649112,0.966340206554139,0.962842163709625
1.30684931506849,0.959730342404667,0.965997186695223,0.962468798461023
1.33150684931507,0.95932607005686,0.965660913395265,0.962091728692407
1.35616438356164,0.958929824518581,0.96532661769637,0.961722459360981
1.38082191780822,0.958534494692106,0.964989849961171,0.96135388654448
1.40547945205479,0.958149586990764,0.964665060429537,0.960995197053138
1.43013698630137,0.957770832507591,0.964347401565586,0.960642231142923
1.45479452054795,0.957392845029804,0.964026882100306,0.960289903048134
1.47945205479452,0.957012624217555,0.963701695604296,0.959935993103259
1.5041095890411,0.956652421087927,0.963402053208782,0.959599812404934
1.52876712328767,0.956301320311894,0.963106168892295,0.959272626864624
1.55342465753425,0.955947137818878,0.962804727348575,0.958942535385815
1.57808219178082,0.955585657474068,0.962499529360176,0.958605703937379
1.6027397260274,0.955238411764409,0.962208401631886,0.958281965216299
1.62739726027397,0.954895963406974,0.961917957618124,0.957962761829255
1.65205479452055,0.954557964005182,0.961628885212891,0.957648275921466
1.67671232876712,0.954222996264172,0.961350245283284,0.957335548280521
1.7013698630137,0.953894465758117,0.961073084737575,0.95702938399468
1.72602739726027,0.953561846306242,0.960790004088609,0.956719545203393
1.75068493150685,0.953233136842768,0.960512718921394,0.956413215447001
1.77534246575342,0.952896316832212,0.960230260523893,0.956099089740382
1.8,0.952562696583554,0.959947608851187,0.955788149553326
1.82465753424658,0.952247397600153,0.959677822200257,0.955494843596794
1.84931506849315,0.951927490715251,0.959411654102088,0.955196145382994
1.87397260273973,0.951611841907402,0.959145523108794,0.954901951448733
1.8986301369863,0.951300863708886,0.958880718906916,0.95461233777242
1.92328767123288,0.950996323053102,0.95862389489587,0.954328517608641
1.94794520547945,0.950690393368567,0.95836743682411,0.95404314417508
1.97260273972603,0.950381205629175,0.958105304982935,0.953755048522704
1.9972602739726,0.950073413704676,0.957842101179957,0.9534687036763
2.02191780821918,0.949787642612922,0.957605308479527,0.953201773907283
2.04657534246575,0.949497909603141,0.957362510733803,0.952931809770648
2.07123287671233,0.94922357887994,0.957130014906339,0.952676104949287
2.0958904109589,0.948956398632987,0.956901388967372,0.952427325210328
2.12054794520548,0.948675803529853,0.956667604386174,0.952165561061371
