103.835870088293,1.3780432401479
103.93087709473,1.3156288607285
103.838553506088,1.35244508357982
103.697513319088,1.30674742984499
103.757018518223,1.35383303038404
103.82313106,1.26653613219636
103.774292354584,1.36213811671649
103.791142525775,1.32859288762549
103.887552820237,1.320219658078
103.863938494734,1.30778413164886
103.837992033492,1.3268431802571
103.951396475863,1.38001311356703
103.887991040186,1.36174407535782
103.734348838306,1.31072533512439
103.723643906947,1.4431596391675
103.804509799385,1.42477357524102
103.897297715612,1.29821851643403
104.003610956619,1.40998639953942
103.67072218622,1.30508605903936
103.711777040032,1.34070407392913
103.911988104103,1.35871397809012
103.909479259383,1.41105354458203
103.781252092658,1.29699073279264
103.88174122758,1.41625878667843
103.815900298677,1.46266912651641
103.877031075743,1.39190262919041
103.870230408699,1.36172948934673
103.81616764922,1.36503448987023
103.991362374481,1.36769436085551
103.751851213586,1.42462292499044
103.962374925905,1.33334473988151
103.854032797869,1.28680361476527
103.822267153875,1.30552464249858
103.730849514539,1.36045825412066
103.860985727128,1.33786381948918
103.874301081157,1.28633716249786
103.781326067228,1.44805305584736
103.868147730763,1.28124877720286
103.847001294117,1.29782907805747
103.837160944066,1.30661811142078
104.052358120397,1.33036778901422
103.748185299847,1.38970569526843
103.763114773083,1.31228193543346
103.838665527752,1.29093009513894
103.858064707728,1.26910052567622
103.860029215147,1.44204674016092
103.833787872765,1.23937221092221
103.638826903439,1.3051364135987
103.741654732494,1.22593660817787
103.671108046214,1.39222460542108
103.850945124701,1.41940544010716
103.833283281053,1.30405506489135
103.842926075286,1.28192986045953
103.833399748452,1.29840717159192
103.851017003179,1.30292384027744
